city,state,lat,lng
Needham,AL,31.987,-88.3366
New Brockton,AL,31.3784,-85.9228
New Hope,AL,34.537,-86.4128
New Market,AL,34.8892,-86.4226
New Site,AL,33.0283,-85.7801
New Union,AL,34.1422,-86.2218
Newbern,AL,32.592,-87.5331
Newton,AL,31.3423,-85.5893
Newville,AL,31.4206,-85.3367
North Courtland,AL,34.6788,-87.3083
North Johns,AL,33.368,-87.1008
Northport,AL,33.2589,-87.5984
Notasulga,AL,32.5569,-85.6695
Oak Grove,AL,33.1928,-86.3036
Oak Hill,AL,31.9216,-87.0852
Oakman,AL,33.7141,-87.389
Odenville,AL,33.6987,-86.4225
Ohatchee,AL,33.7877,-86.028
Oneonta,AL,33.9392,-86.4929
Onycha,AL,31.2246,-86.2785
Opelika,AL,32.6612,-85.3769
Opp,AL,31.2848,-86.257
Orange Beach,AL,30.2941,-87.5851
Orrville,AL,32.3068,-87.2454
Our Town,AL,32.8304,-85.9687
Owens Cross Roads,AL,34.5845,-86.4574
Oxford,AL,33.5967,-85.8687
Ozark,AL,31.4508,-85.6473
Paint Rock,AL,34.6602,-86.3307
Panola,AL,32.9478,-88.2674
Parrish,AL,33.7323,-87.2802
Pelham,AL,33.3114,-86.7573
Pell City,AL,33.5609,-86.2669
Pennington,AL,32.1994,-88.0494
Penton,AL,33.009,-85.4722
Perdido,AL,31.0033,-87.6324
Perdido Beach,AL,30.3554,-87.5036
Peterman,AL,31.5837,-87.2631
Petrey,AL,31.8495,-86.2057
Phenix City,AL,32.4588,-85.0251
Phil Campbell,AL,34.3519,-87.7062
Pickensville,AL,33.2336,-88.2743
Piedmont,AL,33.9268,-85.6148
Pike Road,AL,32.2934,-86.0902
Pinckard,AL,31.3173,-85.543
Pine Apple,AL,31.8721,-86.9891
Pine Hill,AL,31.9858,-87.5875
Pine Level,AL,32.5797,-86.4529
Pine Ridge,AL,34.449,-85.7808
Pinson,AL,33.7057,-86.6674
Pisgah,AL,34.6844,-85.846
Pleasant Grove,AL,33.4936,-86.9782
Pleasant Groves,AL,34.735,-86.2054
Point Clear,AL,30.4902,-87.9105
Pollard,AL,31.0236,-87.1736
Powell,AL,34.5325,-85.8979
Prattville,AL,32.4605,-86.4588
Priceville,AL,34.5247,-86.8855
Prichard,AL,30.7735,-88.1301
Providence,AL,32.3424,-87.7762
Putnam,AL,32.0181,-88.0331
Ragland,AL,33.7469,-86.1384
Rainbow City,AL,33.9337,-86.0922
Rainsville,AL,34.4939,-85.8435
Ranburne,AL,33.5259,-85.339
Ray,AL,32.879,-86.035
Red Bay,AL,34.4358,-88.1362
Red Level,AL,31.4055,-86.6084
Redland,AL,32.4754,-86.1375
Redstone Arsenal,AL,34.6843,-86.647
Reece City,AL,34.0772,-86.0345
Reeltown,AL,32.5788,-85.8189
Reform,AL,33.3788,-88.0173
Rehobeth,AL,31.1242,-85.4382
Repton,AL,31.4097,-87.2393
Ridgeville,AL,34.0569,-86.1029
River Falls,AL,31.3524,-86.5412
Riverside,AL,33.6171,-86.2042
Riverview,AL,31.0587,-87.0709
Roanoke,AL,33.1454,-85.3694
Robertsdale,AL,30.5534,-87.7023
Rock Creek,AL,33.4772,-87.0812
Rock Mills,AL,33.1563,-85.2861
Rockford,AL,32.8896,-86.215
Rockville,AL,31.4059,-87.8442
Rogersville,AL,34.8251,-87.2821
Rosa,AL,33.9885,-86.5037
Russellville,AL,34.5056,-87.7282
Rutledge,AL,31.724,-86.302
Saks,AL,33.7118,-85.8536
Samson,AL,31.1124,-86.0462
Sand Rock,AL,34.2308,-85.7712
Sanford,AL,31.3006,-86.3975
Saraland,AL,30.8478,-88.1004
Sardis City,AL,34.1749,-86.1125
Satsuma,AL,30.8577,-88.0632
Scottsboro,AL,34.6438,-86.0491
Section,AL,34.5816,-85.9849
Selma,AL,32.4166,-87.0336
Selmont-West Selmont,AL,32.3784,-87.0074
Semmes,AL,30.7941,-88.2358
Sheffield,AL,34.757,-87.6977
Shelby,AL,33.1068,-86.5825
Shiloh,AL,34.4638,-85.878
Shoal Creek,AL,33.4328,-86.6071
Shorter,AL,32.4076,-85.9412
Silas,AL,31.7678,-88.3258
Silverhill,AL,30.5455,-87.7505
Sims Chapel,AL,31.2365,-88.1435
Sipsey,AL,33.8225,-87.0834
Skyline,AL,34.7987,-86.1229
Slocomb,AL,31.1103,-85.5954
Smiths Station,AL,32.5284,-85.096
Smoke Rise,AL,33.8789,-86.824
Snead,AL,34.1162,-86.3901
Somerville,AL,34.4676,-86.7935
South Vinemont,AL,34.2348,-86.8642
Southside,AL,33.9007,-86.0238
Spanish Fort,AL,30.7257,-87.8601
Spring Garden,AL,33.973,-85.5558
Springville,AL,33.7643,-86.4749
Spruce Pine,AL,34.3928,-87.7294
St. Florian,AL,34.8714,-87.6224
St. Stephens,AL,31.5474,-88.0555
Standing Rock,AL,33.0863,-85.2449
Stapleton,AL,30.7394,-87.7943
Steele,AL,33.937,-86.2004
Sterrett,AL,33.449,-86.4645
Stevenson,AL,34.8487,-85.8437
Stewartville,AL,33.0725,-86.2658
Stockton,AL,30.9946,-87.86
Sulligent,AL,33.8912,-88.1266
Sumiton,AL,33.7503,-87.0483
Summerdale,AL,30.4783,-87.6904
Susan Moore,AL,34.0799,-86.4234
Sweet Water,AL,32.1046,-87.8619
Sylacauga,AL,33.1778,-86.2606
Sylvan Springs,AL,33.5287,-87.0312
Sylvania,AL,34.5619,-85.8046
Talladega,AL,33.4329,-86.0976
Talladega Springs,AL,33.1191,-86.4421
Tallassee,AL,32.5314,-85.8902
Tarrant,AL,33.5945,-86.7684
Taylor,AL,31.1658,-85.4697
Theodore,AL,30.5408,-88.1884
Thomaston,AL,32.2683,-87.6237
Thomasville,AL,31.9111,-87.7419
Thorsby,AL,32.917,-86.7203
Tibbie,AL,31.3628,-88.2471
Tidmore Bend,AL,34.0324,-85.9254
Tillmans Corner,AL,30.5818,-88.2128
Town Creek,AL,34.6718,-87.4063
Toxey,AL,31.9107,-88.3091
Trafford,AL,33.8194,-86.7467
Triana,AL,34.5904,-86.7418
Trinity,AL,34.6012,-87.0818
Troy,AL,31.8021,-85.9665
Trussville,AL,33.6404,-86.5819
Tuscaloosa,AL,33.2348,-87.5267
Tuscumbia,AL,34.7204,-87.7035
Tuskegee,AL,32.4395,-85.7139
Twin,AL,33.9978,-87.8497
Underwood-Petersville,AL,34.877,-87.6975
Union,AL,32.9938,-87.9071
Union Grove,AL,34.4025,-86.4483
Union Springs,AL,32.1395,-85.7141
Uniontown,AL,32.449,-87.4958
Uriah,AL,31.3073,-87.4992
Valley,AL,32.8088,-85.1809
Valley Grande,AL,32.4862,-87.0305
Valley Head,AL,34.5575,-85.6214
Vance,AL,33.1745,-87.2313
Vandiver,AL,33.4601,-86.5251
Vernon,AL,33.7588,-88.1143
Vestavia Hills,AL,33.4518,-86.7438
Vina,AL,34.3757,-88.0602
Vincent,AL,33.3848,-86.4086
Vinegar Bend,AL,31.2594,-88.3712
Vredenburgh,AL,31.8237,-87.3178
Wadley,AL,33.1239,-85.5683
Waldo,AL,33.3892,-86.036
Walnut Grove,AL,34.0641,-86.2863
Warrior,AL,33.8153,-86.8153
Waterloo,AL,34.9173,-88.0654
Waverly,AL,32.7333,-85.5761
Weaver,AL,33.7602,-85.8117
Webb,AL,31.2572,-85.2896
Wedowee,AL,33.3077,-85.4864
Weogufka,AL,33.0267,-86.3169
West Blocton,AL,33.1186,-87.1253
West End-Cobb Town,AL,33.6526,-85.8742
West Jefferson,AL,33.652,-87.0569
West Point,AL,34.2401,-86.9626
Westover,AL,33.3685,-86.5346
Wetumpka,AL,32.5407,-86.2052
Whatley,AL,31.6463,-87.7108
White Hall,AL,32.2993,-86.7148
White Plains,AL,33.7603,-85.688
Whitesboro,AL,34.1682,-86.0572
Wilsonville,AL,33.2351,-86.4882
Wilton,AL,33.0813,-86.8799
Winfield,AL,33.9334,-87.7962
Woodland,AL,33.3756,-85.3975
Woodstock,AL,33.2193,-87.1489
Woodville,AL,34.6256,-86.2792
Yellow Bluff,AL,31.9622,-87.4808
York,AL,32.4998,-88.2938
Adona,AR,35.0399,-92.8991
Alexander,AR,34.6185,-92.4512
Alicia,AR,35.8929,-91.0835
Allport,AR,34.5399,-91.784
Alma,AR,35.4919,-94.2165
Almyra,AR,34.4057,-91.4108
Alpena,AR,36.2896,-93.3037
Altheimer,AR,34.3242,-91.8481
Altus,AR,35.4465,-93.7643
Amagon,AR,35.5632,-91.1094
Amity,AR,34.2662,-93.4634
Anthonyville,AR,35.0398,-90.3403
Antoine,AR,34.0343,-93.4226
Arkadelphia,AR,34.1255,-93.0725
Arkansas City,AR,33.609,-91.2048
Ash Flat,AR,36.2365,-91.6067
Ashdown,AR,33.6746,-94.1264
Atkins,AR,35.2414,-92.9465
Aubrey,AR,34.7193,-90.8976
Augusta,AR,35.2866,-91.3614
Austin,AR,35.0061,-91.9895
Avilla,AR,34.6988,-92.5813
Avoca,AR,36.398,-94.071
Bald Knob,AR,35.3123,-91.5709
Banks,AR,33.5758,-92.2671
Barling,AR,35.3284,-94.2792
Bassett,AR,35.5356,-90.1294
Batesville,AR,35.7687,-91.6226
Bauxite,AR,34.5602,-92.4988
Bay,AR,35.7456,-90.5547
Bearden,AR,33.7276,-92.6187
Beaver,AR,36.4752,-93.7727
Beebe,AR,35.0712,-91.8996
Beedeville,AR,35.4292,-91.1107
Bella Vista,AR,36.4667,-94.2707
Bellefonte,AR,36.1998,-93.047
Belleville,AR,35.0915,-93.4458
Ben Lomond,AR,33.8335,-94.1177
Benton,AR,34.5775,-92.5712
Bentonville,AR,36.3546,-94.2306
Bergman,AR,36.3128,-93.0115
Berryville,AR,36.3713,-93.5704
Bethel Heights,AR,36.2262,-94.1282
Big Flat,AR,36.0056,-92.4066
Bigelow,AR,34.9975,-92.6315
Biggers,AR,36.3319,-90.8052
Birdsong,AR,35.4612,-90.2597
Black Oak,AR,35.8365,-90.3677
Black Rock,AR,36.107,-91.1074
Black Springs,AR,34.4607,-93.7123
Blevins,AR,33.8716,-93.5778
Blue Eye,AR,36.4966,-93.3977
Blue Mountain,AR,35.1311,-93.7162
Bluff City,AR,33.7224,-93.1316
Blytheville,AR,35.9321,-89.9051
Bodcaw,AR,33.5607,-93.4013
Bonanza,AR,35.2335,-94.4168
Bono,AR,35.9112,-90.8009
Booneville,AR,35.1393,-93.9179
Bradford,AR,35.422,-91.4552
Bradley,AR,33.0993,-93.6569
Branch,AR,35.3075,-93.9556
Briarcliff,AR,36.2721,-92.2824
Brinkley,AR,34.89,-91.1902
Brookland,AR,35.8991,-90.5767
Bryant,AR,34.6152,-92.4914
Buckner,AR,33.3572,-93.4358
Bull Shoals,AR,36.3747,-92.5903
Burdette,AR,35.8153,-89.9457
Cabot,AR,34.9768,-92.0274
Caddo Valley,AR,34.1897,-93.0679
Caldwell,AR,35.0788,-90.8136
Cale,AR,33.6279,-93.2348
Calico Rock,AR,36.1399,-92.1337
Calion,AR,33.3285,-92.5402
Camden,AR,33.5672,-92.8467
Cammack Village,AR,34.7808,-92.3449
Campbell Station,AR,35.6678,-91.2538
Caraway,AR,35.7598,-90.3224
Carlisle,AR,34.7947,-91.7361
Carthage,AR,34.0726,-92.5553
Casa,AR,35.0253,-93.0448
Cash,AR,35.8013,-90.9315
Caulksville,AR,35.3017,-93.868
Cave City,AR,35.9481,-91.5468
Cave Springs,AR,36.2701,-94.2225
Cedarville,AR,35.583,-94.3615
Center Ridge,AR,35.3806,-92.5702
Centerton,AR,36.3567,-94.2971
Central City,AR,35.33,-94.2347
Charleston,AR,35.2954,-94.0461
Cherokee City,AR,36.2947,-94.5769
Cherokee Village,AR,36.2959,-91.5696
Cherry Valley,AR,35.4021,-90.7545
Chester,AR,35.6778,-94.1778
Chidester,AR,33.702,-93.0238
Clarendon,AR,34.6935,-91.3062
Clarkedale,AR,35.297,-90.2103
Clarksville,AR,35.457,-93.4803
Clinton,AR,35.5796,-92.4543
Coal Hill,AR,35.4375,-93.6647
College Station,AR,34.705,-92.2296
Colt,AR,35.1329,-90.813
Concord,AR,35.6625,-91.849
Conway,AR,35.0754,-92.4694
Corinth,AR,35.0693,-93.4235
Corning,AR,36.4111,-90.5861
Cotter,AR,36.2819,-92.5212
Cotton Plant,AR,35.0059,-91.252
Cove,AR,34.4366,-94.416
Coy,AR,34.5405,-91.8713
Crawfordsville,AR,35.2267,-90.3241
Crossett,AR,33.128,-91.9631
Cushman,AR,35.8658,-91.7781
Daisy,AR,34.2349,-93.7406
Damascus,AR,35.3671,-92.4108
Danville,AR,35.053,-93.3902
Dardanelle,AR,35.2263,-93.1649
Datto,AR,36.3925,-90.7285
De Queen,AR,34.0426,-94.342
De Valls Bluff,AR,34.7859,-91.4602
Decatur,AR,36.3402,-94.4578
Delaplaine,AR,36.2304,-90.7256
Delight,AR,34.0299,-93.5057
Dell,AR,35.8592,-90.026
Dennard,AR,35.7498,-92.5394
Denning,AR,35.4252,-93.7568
Dermott,AR,33.5271,-91.4324
Des Arc,AR,34.9777,-91.5068
DeWitt,AR,34.2873,-91.3383
Diamond City,AR,36.4575,-92.9129
Diaz,AR,35.6478,-91.262
Dierks,AR,34.12,-94.0173
Donaldson,AR,34.235,-92.9195
Dover,AR,35.391,-93.1143
Dumas,AR,33.8849,-91.4861
Dyer,AR,35.4944,-94.1388
Dyess,AR,35.5894,-90.2133
Earle,AR,35.2734,-90.4642
East Camden,AR,33.6082,-92.7436
East End,AR,34.5554,-92.3261
Edmondson,AR,35.1041,-90.3052
Egypt,AR,35.8676,-90.9457
El Dorado,AR,33.2184,-92.664
Elaine,AR,34.3086,-90.8535
Elkins,AR,36.0163,-94.025
Elm Springs,AR,36.2069,-94.2366
Emerson,AR,33.0973,-93.196
Emmet,AR,33.7227,-93.4657
England,AR,34.546,-91.969
Enola,AR,35.1958,-92.2068
Etowah,AR,35.7225,-90.232
Eudora,AR,33.119,-91.264
Eureka Springs,AR,36.4105,-93.745
Evening Shade,AR,36.0701,-91.6218
Everton,AR,36.1541,-92.9095
Fairfield Bay,AR,35.605,-92.2658
Fargo,AR,34.9537,-91.1764
Farmington,AR,36.037,-94.2537
Fayetteville,AR,36.0713,-94.166
Felsenthal,AR,33.0588,-92.1533
Fifty-Six,AR,35.962,-92.2301
Fisher,AR,35.4915,-90.9725
Flippin,AR,36.2774,-92.5935
Fordyce,AR,33.8181,-92.4174
Foreman,AR,33.7198,-94.3979
Forrest City,AR,35.0135,-90.7931
Fort Smith,AR,35.3493,-94.3695
Fouke,AR,33.2622,-93.8852
Fountain Hill,AR,33.3576,-91.8511
Fountain Lake,AR,34.6121,-92.9233
Fourche,AR,34.9933,-92.6189
Franklin,AR,36.1727,-91.7697
Fredonia,AR,34.8197,-91.4102
Friendship,AR,34.2243,-93.0037
Fulton,AR,33.6126,-93.8137
Garfield,AR,36.4554,-93.9757
Garland,AR,33.3609,-93.7142
Garner,AR,35.1418,-91.781
Gassville,AR,36.285,-92.4868
Gateway,AR,36.4854,-93.9365
Gentry,AR,36.257,-94.4907
Georgetown,AR,35.1267,-91.4539
Gibson,AR,34.8923,-92.2341
Gilbert,AR,35.9905,-92.7166
Gillett,AR,34.1193,-91.3789
Gillham,AR,34.1686,-94.3145
Gilmore,AR,35.4131,-90.2973
Glenwood,AR,34.3279,-93.5309
Goshen,AR,36.1043,-94.0035
Gosnell,AR,35.9645,-89.9721
Gould,AR,33.9872,-91.564
Grady,AR,34.079,-91.6981
Grannis,AR,34.2398,-94.322
Gravette,AR,36.4291,-94.3714
Green Forest,AR,36.3344,-93.4286
Greenbrier,AR,35.2289,-92.3836
Greenland,AR,35.9965,-94.1903
Greenway,AR,36.3406,-90.2223
Greenwood,AR,35.2134,-94.2408
Greers Ferry,AR,35.5674,-92.1688
Griffithville,AR,35.1233,-91.6447
Grubbs,AR,35.654,-91.0755
Guion,AR,35.9269,-91.939
Gum Springs,AR,34.0639,-93.0957
Gurdon,AR,33.9155,-93.1544
Guy,AR,35.3272,-92.3366
Hackett,AR,35.1878,-94.4106
Hagarville,AR,35.5151,-93.3335
Hamburg,AR,33.2248,-91.7972
Hampton,AR,33.5363,-92.4661
Hardy,AR,36.3187,-91.4791
Harrell,AR,33.5102,-92.4011
Harrisburg,AR,35.5637,-90.7216
Harrison,AR,36.2438,-93.1198
Hartford,AR,35.0236,-94.3799
Hartman,AR,35.4353,-93.6235
Haskell,AR,34.5095,-92.6406
Hatfield,AR,34.4859,-94.3793
Havana,AR,35.1098,-93.526
Haynes,AR,34.8909,-90.7927
Hazen,AR,34.7966,-91.5725
Heber Springs,AR,35.5003,-92.0332
Hector,AR,35.4644,-92.976
Helena-West Helena,AR,34.5314,-90.6201
Hensley,AR,34.5068,-92.2069
Hermitage,AR,33.4471,-92.1712
Hickory Ridge,AR,35.403,-90.9946
Higden,AR,35.5666,-92.2047
Higginson,AR,35.1968,-91.7152
Highfill,AR,36.2767,-94.3237
Highland,AR,36.2657,-91.5186
Hindsville,AR,36.1458,-93.8627
Holiday Island,AR,36.4762,-93.7342
Holland,AR,35.166,-92.277
Holly Grove,AR,34.6003,-91.1963
Hope,AR,33.6682,-93.5895
Horatio,AR,33.941,-94.3554
Horseshoe Bend,AR,36.2217,-91.7396
Horseshoe Lake,AR,34.9136,-90.3079
Hot Springs,AR,34.4892,-93.0501
Hot Springs Village,AR,34.6568,-92.9644
Houston,AR,35.0349,-92.6945
Hoxie,AR,36.036,-90.9736
Hughes,AR,34.9483,-90.4707
Humnoke,AR,34.5422,-91.7596
Humphrey,AR,34.4224,-91.7025
Hunter,AR,35.0546,-91.1227
Huntington,AR,35.0813,-94.2665
Huntsville,AR,36.0985,-93.7363
Huttig,AR,33.0418,-92.1818
Imboden,AR,36.2021,-91.1823
Jacksonport,AR,35.6422,-91.3079
Jacksonville,AR,34.8807,-92.1302
Jasper,AR,36.0125,-93.1874
Jennette,AR,35.1639,-90.4092
Jericho,AR,35.2856,-90.2293
Jerome,AR,33.3988,-91.4697
Johnson,AR,36.1328,-94.1757
Joiner,AR,35.5056,-90.15
Jonesboro,AR,35.8212,-90.6791
Judsonia,AR,35.277,-91.6411
Junction City,AR,33.022,-92.7236
Keiser,AR,35.674,-90.0958
Kensett,AR,35.2354,-91.6706
Keo,AR,34.6088,-92.0104
Kibler,AR,35.4265,-94.2368
Kingsland,AR,33.8658,-92.2911
Kirby,AR,34.2556,-93.6522
Knobel,AR,36.32,-90.6022
Knoxville,AR,35.378,-93.3632
Lafe,AR,36.2092,-90.5043
LaGrange,AR,34.6554,-90.735
Lake City,AR,35.8202,-90.4546
Lake Hamilton,AR,34.4269,-93.0887
Lake Village,AR,33.3299,-91.2847
Lakeview,AR,36.3739,-92.5387
Lamar,AR,35.4436,-93.3951
Landmark,AR,34.607,-92.3206
Lavaca,AR,35.3341,-94.1799
Leachville,AR,35.9042,-90.2622
Lead Hill,AR,36.4128,-92.9068
Leola,AR,34.1701,-92.5914
Lepanto,AR,35.6085,-90.333
Leslie,AR,35.8294,-92.5563
Letona,AR,35.3635,-91.8296
Lewisville,AR,33.3643,-93.5751
Lexa,AR,34.5982,-90.7519
Lincoln,AR,35.949,-94.4174
Little Flock,AR,36.3854,-94.1364
Little Rock,AR,34.7256,-92.3576
Lockesburg,AR,33.9716,-94.1761
London,AR,35.328,-93.2417
Lonoke,AR,34.7908,-91.9069
Lonsdale,AR,34.545,-92.8106
Lost Bridge Village,AR,36.3898,-93.9156
Louann,AR,33.3915,-92.7923
Lowell,AR,36.2561,-94.1532
Luxora,AR,35.7576,-89.9298
Lynn,AR,36.0042,-91.252
Madison,AR,35.0188,-90.7299
Magazine,AR,35.1534,-93.8078
Magness,AR,35.703,-91.4821
Magnet Cove,AR,34.4492,-92.8379
Magnolia,AR,33.2774,-93.2261
Malvern,AR,34.3734,-92.8205
Mammoth Spring,AR,36.4924,-91.5413
Manila,AR,35.8848,-90.1653
Mansfield,AR,35.0634,-94.2375
Marianna,AR,34.7736,-90.7674
Marie,AR,35.613,-90.0829
Marion,AR,35.2041,-90.2061
Marked Tree,AR,35.5251,-90.4251
Marmaduke,AR,36.1901,-90.3851
Marshall,AR,35.9083,-92.6459
Marvell,AR,34.5563,-90.9153
Maumelle,AR,34.8522,-92.4
Mayflower,AR,34.9686,-92.4225
Maynard,AR,36.4214,-90.9018
Maysville,AR,36.4019,-94.5889
McAlmont,AR,34.7926,-92.1959
McCaskill,AR,33.9187,-93.6416
McCrory,AR,35.2572,-91.1974
McDougal,AR,36.4365,-90.3907
McGehee,AR,33.628,-91.3953
McNab,AR,33.6609,-93.8323
McNeil,AR,33.3479,-93.2083
McRae,AR,35.1119,-91.8253
Melbourne,AR,36.0638,-91.8819
Mena,AR,34.5812,-94.2369
Menifee,AR,35.1493,-92.5544
Midland,AR,35.0927,-94.3531
Midway,AR,36.3916,-92.4724
Mineral Springs,AR,33.8767,-93.9218
Minturn,AR,35.9766,-91.0272
Mitchellville,AR,33.9053,-91.4983
Monette,AR,35.8931,-90.3442
Monticello,AR,33.6258,-91.7934
Montrose,AR,33.2989,-91.4965
Moorefield,AR,35.7672,-91.5708
Moro,AR,34.7919,-90.988
Morrilton,AR,35.1558,-92.7387
Morrison Bluff,AR,35.3828,-93.5228
Mount Ida,AR,34.5509,-93.6309
Mount Pleasant,AR,35.9818,-91.7771
Mount Vernon,AR,35.2236,-92.124
Mountain Home,AR,36.3348,-92.3846
Mountain Pine,AR,34.5693,-93.1726
Mountain View,AR,35.8635,-92.1041
Mountainburg,AR,35.6361,-94.1679
Mulberry,AR,35.5102,-94.0734
Murfreesboro,AR,34.0546,-93.6834
Nashville,AR,33.9418,-93.8516
Natural Steps,AR,34.8669,-92.4881
New Blaine,AR,35.2929,-93.4202
New Edinburg,AR,33.7565,-92.2401
Newark,AR,35.7083,-91.4432
Newport,AR,35.6234,-91.2322
Nimmons,AR,36.3062,-90.0951
Norfork,AR,36.2099,-92.2801
Norman,AR,34.4584,-93.6791
Norphlet,AR,33.3199,-92.662
North Crossett,AR,33.171,-91.9367
North Little Rock,AR,34.7808,-92.2371
O'Kean,AR,36.1715,-90.8183
Oak Grove,AR,36.4642,-93.4302
Oak Grove Heights,AR,36.1271,-90.5085
Oakhaven,AR,33.7294,-93.6209
Oden,AR,34.6215,-93.7862
Ogden,AR,33.5859,-94.0469
Oil Trough,AR,35.6292,-91.4612
Okolona,AR,34.0005,-93.3376
Ola,AR,35.031,-93.2244
Omaha,AR,36.4583,-93.191
Oppelo,AR,35.1003,-92.7733
Osceola,AR,35.6942,-89.9934
Oxford,AR,36.2092,-91.919
Ozan,AR,33.848,-93.7203
Ozark,AR,35.4995,-93.8431
Palestine,AR,34.9689,-90.9062
Pangburn,AR,35.4261,-91.8394
Paragould,AR,36.0555,-90.5149
Paris,AR,35.2894,-93.7253
Parkdale,AR,33.1212,-91.5464
Parkin,AR,35.2629,-90.553
Patmos,AR,33.5112,-93.5679
Patterson,AR,35.259,-91.2349
Pea Ridge,AR,36.449,-94.1211
Peach Orchard,AR,36.2812,-90.6608
Perla,AR,34.3647,-92.7762
Perry,AR,35.0458,-92.7948
Perrytown,AR,33.6973,-93.5342
Perryville,AR,35.012,-92.803
Piggott,AR,36.3858,-90.2017
Pindall,AR,36.0637,-92.8622
Pine Bluff,AR,34.2116,-92.0178
Pineville,AR,36.1612,-92.1065
Piney,AR,34.5024,-93.142
Plainview,AR,34.9899,-93.2979
Pleasant Plains,AR,35.5545,-91.6274
Plumerville,AR,35.16,-92.6424
Pocahontas,AR,36.2637,-90.9706
Pollard,AR,36.4296,-90.267
Portia,AR,36.0849,-91.0711
Portland,AR,33.2379,-91.511
Pottsville,AR,35.2314,-93.0652
Powhatan,AR,36.0841,-91.1202
Poyen,AR,34.3243,-92.642
Prairie Creek,AR,36.34,-94.0613
Prairie Grove,AR,35.9858,-94.3048
Prattsville,AR,34.3172,-92.5429
Prescott,AR,33.8056,-93.3909
Pyatt,AR,36.2509,-92.8443
Quitman,AR,35.382,-92.2142
Ratcliff,AR,35.3066,-93.8887
Ravenden,AR,36.2417,-91.2511
Ravenden Springs,AR,36.3127,-91.2233
Reader,AR,33.7518,-93.1009
Rector,AR,36.2642,-90.2935
Redfield,AR,34.4429,-92.1843
Reed,AR,33.7017,-91.4458
Reyno,AR,36.3609,-90.759
Rison,AR,33.96,-92.1937
Rockport,AR,34.4069,-92.8078
Rockwell,AR,34.4641,-93.1341
Roe,AR,34.6311,-91.386
Rogers,AR,36.3172,-94.1526
Roland,AR,34.9005,-92.5186
Rondo,AR,34.6575,-90.8208
Rose Bud,AR,35.3249,-92.0811
Rosston,AR,33.5877,-93.2798
Rudy,AR,35.5285,-94.241
Russell,AR,35.3621,-91.5101
Russellville,AR,35.2763,-93.1383
Rye,AR,33.7505,-91.9985
Salem,AR,34.631,-92.5608
Salesville,AR,36.241,-92.2769
Scott,AR,34.6966,-92.0938
Scranton,AR,35.3606,-93.5394
Searcy,AR,35.2418,-91.7351
Sedgwick,AR,35.9753,-90.8678
Shannon Hills,AR,34.6157,-92.4217
Sheridan,AR,34.2995,-92.4226
Sherrill,AR,34.385,-91.9517
Sherwood,AR,34.8508,-92.2028
Shirley,AR,35.6442,-92.3137
Sidney,AR,36.0044,-91.6583
Siloam Springs,AR,36.1844,-94.5318
Smackover,AR,33.3636,-92.7314
Smithville,AR,36.0799,-91.3027
South Lead Hill,AR,36.3948,-92.9057
Southside,AR,35.7149,-91.6329
Sparkman,AR,33.9171,-92.85
Springdale,AR,36.1899,-94.1574
Springtown,AR,36.2605,-94.4241
St. Charles,AR,34.3732,-91.1373
St. Francis,AR,36.4556,-90.1428
St. Joe,AR,36.029,-92.8078
St. Paul,AR,35.8245,-93.7642
Stamps,AR,33.3567,-93.4956
Star City,AR,33.9408,-91.84
Staves,AR,34.031,-92.278
Stephens,AR,33.4221,-93.067
Strawberry,AR,35.9665,-91.3211
Strong,AR,33.1079,-92.3598
Stuttgart,AR,34.495,-91.5485
Subiaco,AR,35.2982,-93.6385
Success,AR,36.4545,-90.7226
Sulphur Rock,AR,35.7516,-91.5003
Sulphur Springs,AR,34.1708,-92.1299
Summit,AR,36.2522,-92.6883
Sunset,AR,35.224,-90.2057
Sweet Home,AR,34.6707,-92.2465
Swifton,AR,35.8245,-91.1294
Taylor,AR,33.0998,-93.4618
Texarkana,AR,33.4361,-93.996
Thornton,AR,33.7756,-92.4889
Tillar,AR,33.7109,-91.4517
Tinsman,AR,33.6291,-92.3533
Tollette,AR,33.8182,-93.8969
Tontitown,AR,36.1642,-94.2457
Traskwood,AR,34.4533,-92.6642
Trumann,AR,35.6771,-90.5261
Tuckerman,AR,35.724,-91.2025
Tull,AR,34.441,-92.5779
Tumbling Shoals,AR,35.5479,-91.9688
Tupelo,AR,35.391,-91.2298
Turrell,AR,35.3763,-90.2704
Twin Groves,AR,35.3187,-92.4253
Tyronza,AR,35.4868,-90.3559
Ulm,AR,34.5762,-91.4617
Valley Springs,AR,36.1537,-92.9896
Van Buren,AR,35.448,-94.3528
Vandervoort,AR,34.38,-94.3641
Victoria,AR,35.7574,-90.0602
Vilonia,AR,35.0807,-92.2088
Viola,AR,36.3968,-91.9863
Wabbaseka,AR,34.3591,-91.7926
Waldenburg,AR,35.5653,-90.9346
Waldo,AR,33.3528,-93.2949
Waldron,AR,34.902,-94.0953
Walnut Ridge,AR,36.0851,-90.9463
Ward,AR,35.0117,-91.9577
Warren,AR,33.6113,-92.0677
Washington,AR,33.773,-93.6833
Watson,AR,33.8939,-91.2572
Weiner,AR,35.6197,-90.9054
Weldon,AR,35.4481,-91.2315
West Crossett,AR,33.1488,-92.0221
West Fork,AR,35.9357,-94.1799
West Memphis,AR,35.1531,-90.1995
West Point,AR,35.2034,-91.6099
