Lewis,WI,45.7159,-92.3965
Lewis and Clark Village,MO,39.5375,-95.0506
Lewis Run,PA,41.8694,-78.66
Lewisberry,PA,40.1357,-76.8609
Lewisburg,KY,36.9872,-86.9502
Lewisburg,OH,39.8508,-84.5434
Lewisburg,PA,40.9642,-76.8901
Lewisburg,TN,35.4494,-86.7897
Lewisburg,WV,37.8096,-80.4327
Lewisport,KY,37.931,-86.9029
Lewiston,CA,40.6969,-122.8225
Lewiston,ID,46.3934,-116.9934
Lewiston,ME,44.0915,-70.1681
Lewiston,MI,44.873,-84.3281
Lewiston,MN,43.9823,-91.8695
Lewiston,NE,40.2428,-96.4073
Lewiston,UT,41.9615,-111.8797
Lewiston Woodville,NC,36.1141,-77.1811
Lewistown,IL,40.3968,-90.1555
Lewistown,MO,40.0848,-91.8138
Lewistown,MT,47.0514,-109.4524
Lewistown,OH,40.4237,-83.8846
Lewistown,PA,40.5964,-77.573
Lewistown Heights,MT,47.0784,-109.4736
Lewisville,AR,33.3643,-93.5751
Lewisville,ID,43.6951,-112.0131
Lewisville,IN,39.8068,-85.3529
Lewisville,MN,43.9241,-94.434
Lewisville,NC,36.103,-80.4164
Lewisville,OH,39.7671,-81.2182
Lewisville,TX,33.0452,-96.9823
Lewisville,WA,45.8128,-122.5143
Lexa,AR,34.5982,-90.7519
Lexington,AL,34.9652,-87.3735
Lexington,GA,33.87,-83.1101
Lexington,IL,40.647,-88.7841
Lexington,KY,38.0423,-84.4587
Lexington,MI,43.2671,-82.537
Lexington,MN,45.1381,-93.1714
Lexington,MO,39.1798,-93.8694
Lexington,MS,33.1163,-90.0498
Lexington,NC,35.8017,-80.2682
Lexington,NE,40.7779,-99.7461
Lexington,OH,40.68,-82.5793
Lexington,OK,35.0179,-97.3345
Lexington,OR,45.4462,-119.6879
Lexington,SC,33.989,-81.2202
Lexington,TN,35.6618,-88.3945
Lexington,TX,30.4147,-97.0093
Lexington,VA,37.7825,-79.444
Lexington Hills,CA,37.1616,-121.9879
Lexington Park,MD,38.2543,-76.4415
Libby,MT,48.3872,-115.556
Liberal,KS,37.0466,-100.9295
Liberal,MO,37.559,-94.5161
Liberty,IL,39.8842,-91.1084
Liberty,IN,39.6349,-84.926
Liberty,KS,37.1564,-95.5977
Liberty,KY,37.3206,-84.9285
Liberty,MO,39.2394,-94.4191
Liberty,MS,31.1611,-90.8006
Liberty,NC,35.8555,-79.5682
Liberty,NE,40.0854,-96.4829
Liberty,OK,35.4656,-94.5442
Liberty,PA,40.3244,-79.8589
Liberty,PA,41.5585,-77.1054
Liberty,SC,34.7904,-82.6962
Liberty,TN,36.0045,-85.9779
Liberty,TX,30.0379,-94.788
Liberty,UT,41.3426,-111.8649
Liberty Center,OH,41.4436,-84.0078
Liberty City,TX,32.4502,-94.9438
Liberty Hill,TX,30.6634,-97.9073
Liberty Lake,WA,47.6687,-117.1032
Libertytown,MD,39.4858,-77.2481
Libertyville,AL,31.2428,-86.46
Libertyville,IA,40.9583,-92.0502
Libertyville,IL,42.287,-87.967
Liborio Negron Torres,PR,18.0431,-66.9426
Licking,MO,37.4993,-91.8618
Lidderdale,IA,42.1225,-94.7837
Lidgerwood,ND,46.0738,-97.1451
Lido Beach,NY,40.5904,-73.6121
Liebenthal,KS,38.6545,-99.32
Light Oak,NC,35.2867,-81.4775
Lighthouse Point,FL,26.2785,-80.0891
Lightstreet,PA,41.0407,-76.4175
Lignite,ND,48.8772,-102.5645
Ligonier,IN,41.4625,-85.5948
Lihue,HI,21.9728,-159.3541
Lilbourn,MO,36.5908,-89.613
Lilburn,GA,33.8887,-84.1379
Lilesville,NC,34.9675,-79.9845
Lillian,AL,30.4122,-87.432
Lillie,LA,32.9221,-92.6614
Lillington,NC,35.4001,-78.8139
Lilly,GA,32.1465,-83.8775
Lilly,PA,40.4244,-78.6202
Lily,SD,45.1818,-97.6835
Lily Lake,IL,41.9518,-88.4742
Lily Lake,WI,42.5614,-88.2137
Lilydale,MN,44.9096,-93.1301
Lima,IL,40.1766,-91.3782
Lima,MT,44.6384,-112.5919
Lima,OH,40.741,-84.1121
Lima,OK,35.1737,-96.5985
Lima,PA,39.9194,-75.4417
Limaville,OH,40.9842,-81.1482
Lime Lake,NY,42.4327,-78.4808
Lime Ridge,PA,41.024,-76.3504
Lime Ridge,WI,43.4676,-90.1577
Lime Springs,IA,43.4499,-92.2842
Lime Village,AK,61.327,-155.3181
Limestone,FL,27.3672,-81.9048
Limestone,IL,41.1337,-87.9599
Limestone,NY,42.0228,-78.6325
Limestone,OK,36.3143,-95.7477
Limestone Creek,FL,26.9433,-80.1408
Limon,CO,39.2653,-103.6855
Lincoln,AL,33.5935,-86.1371
Lincoln,AR,35.949,-94.4174
Lincoln,CA,38.8759,-121.2916
Lincoln,IA,42.2635,-92.6914
Lincoln,ID,43.5178,-111.9685
Lincoln,IL,40.1508,-89.3721
Lincoln,MI,44.6842,-83.4133
Lincoln,MO,38.394,-93.3313
Lincoln,MT,46.953,-112.6693
Lincoln,ND,46.7691,-100.6987
Lincoln,NE,40.809,-96.6788
Lincoln,PA,40.2994,-79.8554
Lincoln Beach,OR,44.8746,-124.031
Lincoln Center,KS,39.0429,-98.1468
Lincoln City,OR,44.9751,-124.0073
Lincoln Heights,OH,39.2434,-84.457
Lincoln Park,CO,38.4255,-105.2132
Lincoln Park,GA,32.8674,-84.3348
Lincoln Park,MI,42.2432,-83.1811
Lincoln Park,NJ,40.9239,-74.3035
Lincoln Park,NY,41.9559,-74.0016
Lincoln Park,PA,40.3147,-75.9886
Lincoln Park,TX,33.224,-96.9727
Lincoln University,PA,39.8065,-75.9279
Lincoln Village,CA,38.0054,-121.3339
Lincoln Village,OH,39.9532,-83.1314
Lincolndale,NY,41.336,-73.7254
Lincolnia,VA,38.8158,-77.1543
Lincolnshire,IL,42.1957,-87.9182
Lincolnshire,KY,38.2238,-85.6216
Lincolnton,GA,33.7931,-82.4776
Lincolnton,NC,35.4747,-81.2385
Lincolnville,KS,38.4943,-96.9614
Lincolnville,PA,41.7902,-79.8381
Lincolnville,SC,33.0079,-80.156
Lincolnwood,IL,42.0054,-87.7329
Lincroft,NJ,40.3391,-74.1283
Lind,WA,46.9703,-118.6164
Linda,CA,39.1241,-121.5421
Lindale,GA,34.1884,-85.1808
Lindale,TX,32.4934,-95.4069
Lindcove,CA,36.3595,-119.0721
Linden,AL,32.3001,-87.7926
Linden,AZ,34.2625,-110.1424
Linden,CA,38.0186,-121.0994
Linden,IA,41.6427,-94.27
Linden,IN,40.1889,-86.9023
Linden,MI,42.8194,-83.7811
Linden,NC,35.2546,-78.7483
Linden,NJ,40.6251,-74.2381
Linden,TN,35.6123,-87.8429
Linden,TX,33.011,-94.3626
Linden,WI,42.9186,-90.2742
Lindenhurst,IL,42.4175,-88.0257
Lindenhurst,NY,40.6858,-73.371
Lindenwold,NJ,39.8172,-74.9898
Lindisfarne,MT,47.8043,-114.2122
Lindon,UT,40.3414,-111.7187
Lindsay,CA,36.2082,-119.0897
Lindsay,NE,41.7004,-97.6938
Lindsay,OK,34.8392,-97.6105
Lindsay,TX,33.6415,-97.2186
Lindsborg,KS,38.5773,-97.6738
Lindsey,OH,41.4217,-83.221
Lindstrom,MN,45.387,-92.8477
Lindy,NE,42.7351,-97.7499
Linesville,PA,41.6564,-80.4224
Lineville,AL,33.313,-85.7508
Lineville,IA,40.587,-93.5232
Linganore,MD,39.4111,-77.3026
Lingle,WY,42.1387,-104.3461
Linglestown,PA,40.3445,-76.795
Linn,KS,39.6794,-97.0867
Linn,MO,38.4788,-91.845
Linn,TX,26.5662,-98.1297
Linn Creek,MO,38.0457,-92.7049
Linn Grove,IA,42.8928,-95.2424
Linn Valley,KS,38.3758,-94.712
Linndale,OH,41.4449,-81.7669
Linnell Camp,CA,36.3089,-119.2225
Linneus,MO,39.8767,-93.1868
Linntown,PA,40.9566,-76.9002
Lino Lakes,MN,45.1679,-93.083
Linthicum,MD,39.2088,-76.6625
Linton,IN,39.0356,-87.1586
Linton,ND,46.2685,-100.2337
Linton Hall,VA,38.7551,-77.575
Linwood,KS,39.0019,-95.0363
Linwood,NE,41.4122,-96.9323
Linwood,NJ,39.3436,-74.5708
Linwood,NY,42.8967,-77.9476
Linwood,PA,39.8244,-75.4244
Lionville,PA,40.0524,-75.644
Lipan,TX,32.5187,-98.0471
Lipscomb,AL,33.4261,-86.926
Lipscomb,TX,36.2215,-100.2621
Lisbon,FL,28.8823,-81.7812
Lisbon,IA,41.9205,-91.3917
Lisbon,IL,41.4794,-88.4597
Lisbon,LA,32.7893,-92.8672
Lisbon,ND,46.4385,-97.6841
Lisbon,OH,40.7752,-80.7628
Lisbon Falls,ME,44.0086,-70.057
Lisco,NE,41.4987,-102.6237
Liscomb,IA,42.191,-93.0062
Lisle,IL,41.7918,-88.0888
Lisman,AL,32.1792,-88.3002
Lismore,MN,43.7491,-95.948
Litchfield,CA,40.3877,-120.3809
Litchfield,IL,39.1959,-89.6295
Litchfield,MI,42.041,-84.7567
Litchfield,MN,45.1221,-94.5255
Litchfield,NE,41.1562,-99.1532
Litchfield Park,AZ,33.5024,-112.3586
Litchville,ND,46.6566,-98.1917
Lithia Springs,GA,33.781,-84.6485
Lithium,MO,37.8322,-89.8833
Lithonia,GA,33.7128,-84.106
Lithopolis,OH,39.8113,-82.8155
Lititz,PA,40.154,-76.3044
Little America,WY,41.547,-109.8642
Little Bitterroot Lake,MT,48.118,-114.7206
Little Browning,MT,48.6252,-112.3501
Little Canada,MN,45.0244,-93.0863
Little Cedar,IA,43.3698,-92.7236
Little Chute,WI,44.2905,-88.3206
Little Creek,DE,39.1664,-75.4483
Little Eagle,SD,45.6832,-100.7966
Little Elm,TX,33.1856,-96.929
Little Falls,ME,43.7312,-70.4301
Little Falls,MN,45.9833,-94.36
Little Falls,NY,43.0452,-74.8566
Little Ferry,NJ,40.8463,-74.0388
Little Flock,AR,36.3854,-94.1364
Little Hocking,OH,39.2608,-81.702
Little Meadows,PA,41.9891,-76.1277
Little Mountain,SC,34.1968,-81.4128
Little Orleans,MD,39.6308,-78.3921
Little River,CA,39.2703,-123.7817
Little River,KS,38.3983,-98.0148
Little River,SC,33.8787,-78.6393
Little River-Academy,TX,30.9876,-97.3531
Little Rock,AR,34.7256,-92.3576
Little Rock,IA,43.4455,-95.8804
Little Rock,MN,47.8667,-95.106
Little Round Lake,WI,45.9697,-91.367
Little Silver,NJ,40.3357,-74.0346
Little Sioux,IA,41.8082,-96.0274
Little Sturgeon,WI,44.8422,-87.5743
Little Valley,CA,40.893,-121.1781
Little York,IL,41.0109,-90.7471
Little York,IN,38.6993,-85.9045
Littlefield,AZ,36.8663,-113.9358
Littlefield,TX,33.9191,-102.3349
Littlefork,MN,48.3964,-93.5578
Littlejohn Island,ME,43.7599,-70.1284
Littlerock,CA,34.5232,-117.9809
Littlestown,PA,39.7452,-77.0892
Littleton,CO,39.5915,-105.0188
Littleton,IL,40.234,-90.6223
Littleton,NC,36.4343,-77.911
Littleton,WV,39.7024,-80.5147
Littleton Common,MA,42.5352,-71.4727
Littleville,AL,34.5951,-87.6719
Live Oak,CA,36.986,-121.9804
Live Oak,FL,30.2956,-82.9847
Live Oak,TX,29.5545,-98.3404
Livengood,AK,65.4817,-148.4171
Livermore,CA,37.6862,-121.7608
Livermore,IA,42.868,-94.184
Livermore,KY,37.4919,-87.1342
Liverpool,IL,40.3901,-90.0022
Liverpool,NY,43.1061,-76.2093
Liverpool,TX,29.3018,-95.2744
Livingston,AL,32.5982,-88.1891
Livingston,CA,37.3875,-120.7248
Livingston,IL,38.9682,-89.7642
Livingston,KY,37.298,-84.2157
Livingston,LA,30.4953,-90.7467
Livingston,MT,45.6666,-110.5538
Livingston,SC,33.5531,-81.1195
Livingston,TN,36.3875,-85.3265
Livingston,TX,30.71,-94.9381
Livingston,WI,42.9001,-90.4337
Livingston Manor,NY,41.8935,-74.8265
Livingston Wheeler,NM,32.3944,-104.1981
Livonia,IN,38.5549,-86.2778
Livonia,LA,30.5623,-91.5502
Livonia,MI,42.3972,-83.3733
Livonia,MO,40.492,-92.7005
Livonia Center,NY,42.821,-77.642
Lizton,IN,39.8837,-86.5416
Llano,TX,30.7508,-98.6763
Llano del Medio,NM,35.1881,-105.1162
Llano Grande,TX,26.1309,-97.9687
Lloyd,FL,30.4822,-84.0244
Lloyd Harbor,NY,40.9139,-73.4618
Lluveras,PR,18.0381,-66.9037
Loa,UT,38.4038,-111.6451
Loachapoka,AL,32.6049,-85.5948
Loami,IL,39.6748,-89.8474
Lobelville,TN,35.7507,-87.7958
Loch Arbour,NJ,40.2323,-74.0014
Loch Lloyd,MO,38.831,-94.5978
Loch Lomond,VA,38.7812,-77.4817
Loch Lynn Heights,MD,39.3919,-79.3726
Loch Sheldrake,NY,41.7733,-74.6558
Lochbuie,CO,40.0119,-104.7271
Lochearn,MD,39.346,-76.7307
Lochmoor Waterway Estates,FL,26.6437,-81.9098
Lochsloy,WA,48.0597,-122.0411
Lock Haven,PA,41.1365,-77.4521
Lock Springs,MO,39.8488,-93.7762
Lockbourne,OH,39.8078,-82.9837
Lockeford,CA,38.1509,-121.1554
Lockesburg,AR,33.9716,-94.1761
Lockhart,AL,31.0128,-86.3505
Lockhart,FL,28.6271,-81.4354
Lockhart,SC,34.7923,-81.4613
Lockhart,TX,29.8785,-97.6831
Lockington,OH,40.2075,-84.2358
Lockland,OH,39.2278,-84.4565
Lockney,TX,34.1231,-101.4424
Lockport,IL,41.5904,-88.0292
Lockport,LA,29.6418,-90.5376
Lockport,NY,43.1698,-78.6956
Lockport Heights,LA,29.6564,-90.5486
Lockridge,IA,40.9936,-91.7492
Lockwood,CA,35.9412,-121.0802
Lockwood,MO,37.3867,-93.9579
Lockwood,MT,45.8199,-108.4072
Loco,OK,34.3295,-97.6807
Loco Hills,NM,32.8197,-103.9783
Locust,NC,35.2687,-80.4368
Locust Fork,AL,33.8957,-86.6301
Locust Grove,GA,33.3442,-84.1071
Locust Grove,OK,36.1978,-95.1685
Locust Valley,NY,40.8782,-73.5884
Locustdale,PA,40.7786,-76.3735
Loda,IL,40.516,-88.0756
Lodge,SC,33.0678,-80.9537
Lodge Grass,MT,45.3142,-107.3677
Lodge Pole,MT,48.0272,-108.5518
Lodgepole,NE,41.149,-102.6391
Lodi,CA,38.1218,-121.2932
Lodi,NJ,40.8784,-74.0814
Lodi,OH,41.0348,-82.0122
Lodi,WI,43.3154,-89.5366
Lodoga,CA,39.3041,-122.5058
Lofall,WA,47.8113,-122.6564
Log Cabin,TX,32.2231,-96.0222
Log Lane Village,CO,40.2696,-103.8287
Logan,IA,41.6453,-95.7917
Logan,KS,39.6617,-99.5673
Logan,MT,45.8843,-111.4236
Logan,ND,48.1557,-101.1664
Logan,NM,35.3576,-103.4426
Logan,OH,39.5386,-82.4063
Logan,UT,41.74,-111.8419
Logan,WV,37.8509,-81.9857
Logan Creek,NV,39.0626,-119.9294
Logan Elm Village,OH,39.5705,-82.9471
Logansport,IN,40.7472,-86.3519
Logansport,LA,31.9762,-93.9933
Loganton,PA,41.0338,-77.3023
Loganville,GA,33.8353,-83.8957
Loganville,PA,39.8558,-76.7078
Loganville,WI,43.4388,-90.0371
Loghill Village,CO,38.1962,-107.779
Lohman,MO,38.543,-92.3646
Lohrville,IA,42.2672,-94.5516
Lohrville,WI,44.0382,-89.1201
Loiza,PR,18.431,-65.88
Loleta,CA,40.6409,-124.2225
Lolita,TX,28.8326,-96.5387
Lolo,MT,46.7756,-114.1018
Loma,CO,39.2075,-108.805
Loma,MT,47.9512,-110.4887
Loma,ND,48.6417,-98.5248
Loma Grande,TX,28.7221,-99.8327
Loma Linda,CA,34.0451,-117.2498
Loma Linda,MO,36.9858,-94.5922
Loma Linda,TX,28.007,-97.4994
Loma Linda East,TX,27.7663,-98.1942
Loma Linda West,TX,26.4205,-98.9304
Loma Mar,CA,37.2658,-122.3007
Loma Rica,CA,39.3204,-121.4038
Loma Vista,TX,26.4168,-98.9814
Lomas,PR,18.2687,-65.9091
Lomax,IL,40.6792,-91.0754
Lombard,IL,41.8742,-88.0157
Lometa,TX,31.2166,-98.3925
Lomira,WI,43.5944,-88.442
Lomita,CA,33.7933,-118.3175
Lompico,CA,37.1101,-122.0523
Lompoc,CA,34.6618,-120.4714
Lonaconing,MD,39.5658,-78.9789
London,AR,35.328,-93.2417
London,CA,36.481,-119.444
London,KY,37.1175,-84.0767
London,OH,39.8936,-83.4376
London Mills,IL,40.7106,-90.2661
Lone Elm,KS,38.0796,-95.243
Lone Grove,OK,34.1809,-97.2559
Lone Jack,MO,38.8725,-94.174
Lone Oak,GA,33.1724,-84.8173
Lone Oak,TN,35.2007,-85.3685
Lone Oak,TX,32.9961,-95.9406
Lone Pine,CA,36.5774,-118.0777
Lone Rock,IA,43.2208,-94.3255
Lone Rock,WI,43.1857,-90.2012
Lone Star,TX,32.9392,-94.7091
Lone Tree,CO,39.5309,-104.871
Lone Tree,IA,41.4859,-91.4267
Lone Wolf,OK,34.9904,-99.2457
Lonepine,MT,47.6945,-114.6408
Lonerock,OR,45.0888,-119.884
Long,OK,35.4993,-94.547
Long Barn,CA,38.0957,-120.1285
Long Beach,CA,33.7981,-118.1675
Long Beach,IN,41.7435,-86.8521
Long Beach,MD,38.4568,-76.4737
Long Beach,MN,45.6509,-95.4294
Long Beach,MS,30.3608,-89.165
Long Beach,NY,40.5887,-73.666
Long Beach,WA,46.3559,-124.0557
Long Branch,NJ,40.2965,-73.9915
Long Branch,PA,40.0984,-79.8801
Long Branch,VA,38.8302,-77.2713
Long Creek,IL,39.8052,-88.8474
Long Creek,OR,44.7142,-119.1043
Long Grove,IA,41.6922,-90.5803
Long Grove,IL,42.1968,-88.0057
Long Hill,CT,41.3536,-72.0517
Long Hollow,SD,45.6823,-97.1611
Long Island,KS,39.9462,-99.534
Long Lake,IL,42.3765,-88.1266
Long Lake,MN,44.9841,-93.5689
Long Lake,SD,45.8567,-99.2059
Long Lake,WI,45.8431,-88.6673
Long Neck,DE,38.62,-75.1511
Long Pine,NE,42.5353,-99.7027
Long Point,IL,41.0054,-88.893
Long Prairie,MN,45.9775,-94.8629
Long Valley,NJ,40.7826,-74.7777
Long View,NC,35.7217,-81.3858
Longboat Key,FL,27.3926,-82.6341
Longbranch,WA,47.2257,-122.7739
Longdale,OK,36.1337,-98.5509
Longfellow,PA,40.5063,-77.6665
Longford,KS,39.1722,-97.3288
Longmont,CO,40.1686,-105.1005
Longoria,TX,26.3024,-98.6425
Longport,NJ,39.3136,-74.5261
Longstreet,LA,32.0976,-93.9505
Longton,KS,37.3779,-96.0821
Longtown,MO,37.6702,-89.7741
Longtown,OK,35.2405,-95.5183
Longview,IL,39.8859,-88.0662
Longview,TX,32.5193,-94.7621
Longview,WA,46.1461,-122.9629
Longview Heights,WA,46.1797,-122.9578
Longville,LA,30.609,-93.2282
Longville,MN,46.9877,-94.212
Longwood,FL,28.7014,-81.3487
Lonoke,AR,34.7908,-91.9069
Lonsdale,AR,34.545,-92.8106
Lonsdale,MN,44.4776,-93.422
Loogootee,IN,38.6756,-86.9141
Lookeba,OK,35.363,-98.3638
Lookingglass,OR,43.1848,-123.4999
Lookout,CA,41.21,-121.1545
Lookout Mountain,AL,34.1091,-85.9585
Lookout Mountain,GA,34.9664,-85.3622
Lookout Mountain,TN,34.9944,-85.3516
Loomis,CA,38.8093,-121.1955
Loomis,MI,43.7882,-84.6659
Loomis,NE,40.4786,-99.5077
Loomis,WA,48.8235,-119.6398
Loon Lake,WA,48.0685,-117.6297
Loop,TX,32.9142,-102.4147
Lopatcong Overlook,NJ,40.6972,-75.1452
Lopeno,TX,26.712,-99.1008
Lopezville,TX,26.2453,-98.1537
Lorain,OH,41.4409,-82.184
Lorain,PA,40.296,-78.8961
Loraine,IL,40.1525,-91.2215
Loraine,ND,48.8683,-101.5678
Loraine,TX,32.4087,-100.7125
Lorane,PA,40.2921,-75.8486
Lordsburg,NM,32.3438,-108.7021
Lordstown,OH,41.1684,-80.859
Lore City,OH,39.9832,-81.4601
Loreauville,LA,30.0601,-91.7378
Lorena,TX,31.3818,-97.2127
Lorenz Park,NY,42.2669,-73.77
Lorenzo,NE,41.0576,-103.0821
Lorenzo,TX,33.6703,-101.5361
Loretto,KY,37.6351,-85.3985
Loretto,MN,45.0548,-93.6353
Loretto,NE,41.7635,-98.0817
Loretto,PA,40.5086,-78.635
Loretto,TN,35.0794,-87.4402
Lorimor,IA,41.1268,-94.0571
Loris,SC,34.0575,-78.8876
Lorraine,KS,38.569,-98.3173
Lorton,NE,40.5972,-96.0243
Lorton,VA,38.6984,-77.2163
Los Alamitos,CA,33.7972,-118.0594
Los Alamos,CA,34.7375,-120.2783
Los Alamos,NM,35.8926,-106.2862
Los Altos,CA,37.3685,-122.0966
Los Altos,TX,27.4904,-99.3858
Los Altos Hills,CA,37.3671,-122.139
Los Alvarez,TX,26.3859,-98.899
Los Angeles,CA,34.1139,-118.4068
Los Arcos,TX,27.6144,-99.2105
Los Banos,CA,37.063,-120.8406
Los Barreras,TX,26.3911,-98.9184
Los Berros,CA,35.0809,-120.545
Los Cerrillos,NM,35.4272,-106.1211
Los Chaves,NM,34.7332,-106.7631
Los Corralitos,TX,27.6412,-99.5574
Los Ebanos,TX,26.4114,-98.9185
Los Fresnos,TX,26.075,-97.4877
Los Gatos,CA,37.2303,-121.956
Los Huisaches,TX,27.9071,-99.476
Los Indios,TX,26.0493,-97.7351
Los Llanos,PR,18.0579,-66.4092
Los Luceros,NM,36.1151,-106.0371
Los Lunas,NM,34.8115,-106.7803
Los Minerales,TX,27.6555,-99.6179
Los Molinos,CA,40.027,-122.0981
Los Nopalitos,TX,27.6195,-99.2056
Los Ojos,NM,36.736,-106.567
Los Olivos,CA,34.6647,-120.118
Los Osos,CA,35.3068,-120.8249
Los Panes,PR,18.1871,-66.0762
Los Prados,PR,18.233,-66.0619
Los Ranchos,CA,35.2102,-120.6291
Los Ranchos de Albuquerque,NM,35.1625,-106.6481
Los Veteranos II,TX,27.7712,-99.4433
Los Ybanez,TX,32.7188,-101.9174
Losantville,IN,40.0236,-85.1835
Lost Bridge Village,AR,36.3898,-93.9156
Lost City,OK,36.0006,-95.1223
Lost Creek,TX,30.3024,-97.8498
Lost Creek,WV,39.1627,-80.3484
Lost Hills,CA,35.6254,-119.6789
Lost Lake Woods,MI,44.7926,-83.4223
Lost Nation,IA,41.9666,-90.8167
Lost Nation,IL,41.9124,-89.3689
Lost Springs,KS,38.5665,-96.9658
Lost Springs,WY,42.7652,-104.9255
Lostant,IL,41.1252,-89.0668
Lostine,OR,45.4866,-117.4294
Lotsee,OK,36.1334,-96.2091
Lott,TX,31.2059,-97.0333
Louann,AR,33.3915,-92.7923
Loudon,TN,35.7413,-84.3704
Loudonville,OH,40.6342,-82.2328
Loudoun Valley Estates,VA,38.9801,-77.5082
Loughman,FL,28.2381,-81.5685
Louin,MS,32.0722,-89.2626
Louisa,KY,38.1079,-82.6132
Louisa,VA,38.0212,-77.9985
Louisburg,KS,38.6203,-94.677
Louisburg,MN,45.1645,-96.1711
Louisburg,MO,37.7564,-93.141
Louisburg,NC,36.0979,-78.301
Louise,MS,32.9813,-90.5904
Louise,TX,29.1119,-96.4123
Louisiana,MO,39.4413,-91.0626
Louisville,AL,31.781,-85.5583
Louisville,CO,39.9709,-105.1441
Louisville,GA,32.9954,-82.4
Louisville,IL,38.7696,-88.5068
Louisville,KS,39.2499,-96.3145
Louisville,KY,38.1663,-85.6485
Louisville,MS,33.1224,-89.0553
Louisville,NE,40.9965,-96.1614
Louisville,OH,40.8371,-81.2643
Louisville,TN,35.8246,-84.0552
Loup City,NE,41.2766,-98.9678
Louviers,CO,39.4799,-105.0033
Love Valley,NC,35.9872,-80.9836
Lovejoy,GA,33.4426,-84.3176
Lovelaceville,KY,36.9672,-88.8335
Lovelady,TX,31.1279,-95.4456
Loveland,CO,40.4166,-105.0623
Loveland,OH,39.2679,-84.2731
Loveland,OK,34.3045,-98.7708
Loveland Park,OH,39.2943,-84.2636
Lovell,WY,44.8357,-108.3919
Lovelock,NV,40.1789,-118.4773
Loves Park,IL,42.3364,-88.9975
Lovettsville,VA,39.2736,-77.6399
Lovilia,IA,41.1348,-92.9082
Loving,NM,32.2866,-104.097
Lovingston,VA,37.7605,-78.8689
Lovington,IL,39.7143,-88.6315
Lovington,NM,32.9125,-103.3277
Low Moor,IA,41.8023,-90.3542
Low Moor,VA,37.7943,-79.8706
Low Mountain,AZ,35.9481,-110.0981
Lowden,IA,41.8589,-90.9229
Lowell,AR,36.2561,-94.1532
Lowell,IN,41.2921,-87.4184
Lowell,KS,37.0509,-94.7032
Lowell,MA,42.6389,-71.3217
Lowell,MI,42.9351,-85.3457
Lowell,NC,35.2689,-81.1013
Lowell,OH,39.5292,-81.5068
Lowell,OR,43.9209,-122.7819
Lowell,WI,43.3363,-88.8183
Lowell Point,AK,60.0629,-149.4898
Lowellville,OH,41.039,-80.5463
Lower Brule,SD,44.0741,-99.5837
Lower Burrell,PA,40.5818,-79.7141
Lower Elochoman,WA,46.2185,-123.3698
Lower Grand Lagoon,FL,30.1444,-85.7526
Lower Kalskag,AK,61.5163,-160.3556
Lower Lake,CA,38.9119,-122.6085
Lower Salem,OH,39.5635,-81.3942
Lower Santan Village,AZ,33.1427,-111.7853
Lowes,KY,36.8828,-88.7706
Lowes Island,VA,39.0471,-77.3524
Lowesville,NC,35.4193,-80.9999
Lowgap,NC,36.5232,-80.8671
Lowman,ID,44.0785,-115.6205
Lowndesboro,AL,32.2764,-86.6108
Lowndesville,SC,34.2099,-82.6476
Lowry,MN,45.705,-95.519
Lowry,SD,45.3156,-99.9812
Lowry City,MO,38.1401,-93.7275
Lowry Crossing,TX,33.171,-96.5444
Lowrys,SC,34.804,-81.2372
Loxahatchee Groves,FL,26.7106,-80.2763
Loxley,AL,30.6813,-87.7418
Loyal,OK,35.9728,-98.1185
Loyal,WI,44.7366,-90.4959
Loyalhanna,PA,40.3144,-79.356
Loyall,KY,36.8527,-83.3506
Loyalton,CA,39.6768,-120.2448
Loyola,CA,37.3502,-122.098
Lozano,TX,26.1896,-97.5437
Lu Verne,IA,42.9092,-94.0836
Luana,IA,43.0594,-91.4557
Lubbock,TX,33.5659,-101.8878
Lubeck,WV,39.2276,-81.6265
Lublin,WI,45.0749,-90.7238
Lucama,NC,35.6447,-78.0072
Lucan,MN,44.41,-95.4135
Lucas,IA,41.0322,-93.4611
Lucas,KS,39.0585,-98.5379
Lucas,OH,40.7042,-82.4222
Lucas,TX,33.0942,-96.5803
Lucas Valley-Marinwood,CA,38.0405,-122.5765
Lucasville,OH,38.8783,-82.9934
Lucedale,MS,30.9312,-88.5959
Lucerne,CA,39.0697,-122.776
Lucerne,MO,40.4639,-93.2911
Lucerne,WY,43.7136,-108.1873
Lucerne Mines,PA,40.5559,-79.1558
Lucerne Valley,CA,34.4427,-116.9021
Lucien,OK,36.2747,-97.4551
Luck,WI,45.5718,-92.4666
Luckey,OH,41.4525,-83.4839
Lucky,LA,32.2443,-93.0158
Ludden,ND,46.0082,-98.1254
Ludington,MI,43.9573,-86.4434
Ludlow,IL,40.3866,-88.1259
Ludlow,KY,39.0904,-84.5498
Ludlow,MO,39.6541,-93.7026
Ludlow Falls,OH,39.9981,-84.3392
Ludowici,GA,31.7096,-81.7457
Lueders,TX,32.8004,-99.6232
Lufkin,TX,31.3217,-94.7277
Lugoff,SC,34.2216,-80.6849
Luis Llorens Torres,PR,18.0566,-66.5267
Luis Lopez,NM,33.9904,-106.8878
Luis M. Cintron,PR,18.3014,-65.6379
Lukachukai,AZ,36.4112,-109.2267
Luke,MD,39.4766,-79.0593
Lula,GA,34.3956,-83.6655
